numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 4
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 40
numberOfSPARQLRequestsIssuedAtCache, 26
numberOfSPARQLRequestsIssuedAtCache, 5
numberOfSPARQLRequestsIssuedAtCache, 77
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 30
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 4
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 5
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 60
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 42
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 41
numberOfSPARQLRequestsIssuedAtCache, 26
numberOfSPARQLRequestsIssuedAtCache, 5
numberOfSPARQLRequestsIssuedAtCache, 78
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 29
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 4
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 5
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 60
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 42
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 4
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 41
numberOfSPARQLRequestsIssuedAtCache, 27
numberOfSPARQLRequestsIssuedAtCache, 5
numberOfSPARQLRequestsIssuedAtCache, 78
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 30
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 4
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 6
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 60
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 42
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 41
numberOfSPARQLRequestsIssuedAtCache, 25
numberOfSPARQLRequestsIssuedAtCache, 4
numberOfSPARQLRequestsIssuedAtCache, 78
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 29
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 4
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 5
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 60
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 42
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 4
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 40
numberOfSPARQLRequestsIssuedAtCache, 26
numberOfSPARQLRequestsIssuedAtCache, 5
numberOfSPARQLRequestsIssuedAtCache, 76
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 30
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 4
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 5
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 60
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 42
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 4
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 41
numberOfSPARQLRequestsIssuedAtCache, 26
numberOfSPARQLRequestsIssuedAtCache, 5
numberOfSPARQLRequestsIssuedAtCache, 78
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 28
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 4
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 5
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 60
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 42
