numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 4
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 39
numberOfSPARQLRequestsIssuedAtCache, 27
numberOfSPARQLRequestsIssuedAtCache, 5
numberOfSPARQLRequestsIssuedAtCache, 79
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 47
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 4
numberOfSPARQLRequestsIssuedAtCache, 42
numberOfSPARQLRequestsIssuedAtCache, 10
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 146
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 132
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 42
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 4
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 41
numberOfSPARQLRequestsIssuedAtCache, 26
numberOfSPARQLRequestsIssuedAtCache, 5
numberOfSPARQLRequestsIssuedAtCache, 78
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 49
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 4
numberOfSPARQLRequestsIssuedAtCache, 42
numberOfSPARQLRequestsIssuedAtCache, 10
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 146
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 132
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 42
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 4
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 41
numberOfSPARQLRequestsIssuedAtCache, 26
numberOfSPARQLRequestsIssuedAtCache, 5
numberOfSPARQLRequestsIssuedAtCache, 78
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 48
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 4
numberOfSPARQLRequestsIssuedAtCache, 42
numberOfSPARQLRequestsIssuedAtCache, 10
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 146
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 132
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 42
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 4
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 41
numberOfSPARQLRequestsIssuedAtCache, 26
numberOfSPARQLRequestsIssuedAtCache, 5
numberOfSPARQLRequestsIssuedAtCache, 79
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 49
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 4
numberOfSPARQLRequestsIssuedAtCache, 42
numberOfSPARQLRequestsIssuedAtCache, 10
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 146
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 132
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 42
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 4
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 41
numberOfSPARQLRequestsIssuedAtCache, 27
numberOfSPARQLRequestsIssuedAtCache, 5
numberOfSPARQLRequestsIssuedAtCache, 77
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 48
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 4
numberOfSPARQLRequestsIssuedAtCache, 42
numberOfSPARQLRequestsIssuedAtCache, 10
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 146
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 132
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 42
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 4
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 41
numberOfSPARQLRequestsIssuedAtCache, 25
numberOfSPARQLRequestsIssuedAtCache, 5
numberOfSPARQLRequestsIssuedAtCache, 79
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 49
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 4
numberOfSPARQLRequestsIssuedAtCache, 42
numberOfSPARQLRequestsIssuedAtCache, 10
numberOfSPARQLRequestsIssuedAtCache, 1
numberOfSPARQLRequestsIssuedAtCache, 2
numberOfSPARQLRequestsIssuedAtCache, 146
numberOfSPARQLRequestsIssuedAtCache, 0
numberOfSPARQLRequestsIssuedAtCache, 132
numberOfSPARQLRequestsIssuedAtCache, 3
numberOfSPARQLRequestsIssuedAtCache, 42
